"product_id","name","slug","description","price","sale_price","stock_quantity","average_rating","num_reviews","feature_text","is_active","is_new","created_at","updated_at","brand_id","category_id","short_description","base_price","review_count","sold_count","view_count","status","is_bestseller","tags"
"555","Numero Uno Men Black Shoes","numero-uno-men-black-shoes-13116","Numero Uno Men Black Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Black, mùa Fall, phong cách Casual.","699000.00","","43","3.90","180","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Black; Season: Fall; Usage: Casual; Source ID: 13116","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","85","9","Numero Uno Men Black Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Black, mùa Fall, phong cách Casual.","699000.00","180","995","15920","active","True","men,footwear,shoes,casual-shoes,black,fall,casual,numero-uno"
"556","Woodland Men Black Formal Shoes","woodland-men-black-formal-shoes-22896","Woodland Men Black Formal Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Black, mùa Summer, phong cách Formal.","799000.00","","59","4.30","43","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Formal Shoes; Color: Black; Season: Summer; Usage: Formal; Source ID: 22896","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","131","13","Woodland Men Black Formal Shoes thuộc nhóm Footwear > Shoes > Formal Shoes, dành cho nam, màu Black, mùa Summer, phong cách Formal.","799000.00","43","582","11640","active","False","men,footwear,shoes,formal-shoes,black,summer,formal,woodland"
"557","Proline Men Teal Blue Striped Polo T-shirt","proline-men-teal-blue-striped-polo-t-shirt-7856","Proline Men Teal Blue Striped Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Teal, mùa Fall, phong cách Casual.","199000.00","","24","4.60","114","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Teal; Season: Fall; Usage: Casual; Source ID: 7856","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","94","25","Proline Men Teal Blue Striped Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Teal, mùa Fall, phong cách Casual.","199000.00","114","640","4480","active","True","men,apparel,topwear,tshirts,teal,fall,casual,proline"
"558","UCB Women's Young Pigment Pink T-shirt","ucb-women-s-young-pigment-pink-t-shirt-6069","UCB Women's Young Pigment Pink T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Pink, mùa Summer, phong cách Casual.","199000.00","","56","4.70","65","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Pink; Season: Summer; Usage: Casual; Source ID: 6069","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","123","25","UCB Women's Young Pigment Pink T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Pink, mùa Summer, phong cách Casual.","199000.00","65","370","3700","active","False","women,apparel,topwear,tshirts,pink,summer,casual,ucb"
"559","ADIDAS Womens Classic Red T-shirt","adidas-womens-classic-red-t-shirt-1985","ADIDAS Womens Classic Red T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Red, mùa Fall, phong cách Casual.","199000.00","","35","4.40","159","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Red; Season: Fall; Usage: Casual; Source ID: 1985","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","3","25","ADIDAS Womens Classic Red T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Red, mùa Fall, phong cách Casual.","199000.00","159","730","4380","active","False","women,apparel,topwear,tshirts,red,fall,casual,adidas"
"560","Scullers Men White & Navy Blue Shirt","scullers-men-white-navy-blue-shirt-43036","Scullers Men White & Navy Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu White, mùa Summer, phong cách Casual.","249000.00","","74","3.80","26","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: White; Season: Summer; Usage: Casual; Source ID: 43036","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","106","18","Scullers Men White & Navy Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu White, mùa Summer, phong cách Casual.","249000.00","26","791","15820","active","True","men,apparel,topwear,shirts,white,summer,casual,scullers"
"561","Inc. 5 Women Casual Beige Flats","inc-5-women-casual-beige-flats-22294","Inc. 5 Women Casual Beige Flats thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Beige, mùa Winter, phong cách Casual.","599000.00","","99","4.40","209","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Heels; Color: Beige; Season: Winter; Usage: Casual; Source ID: 22294","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","59","14","Inc. 5 Women Casual Beige Flats thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Beige, mùa Winter, phong cách Casual.","599000.00","209","141","2397","active","False","women,footwear,shoes,heels,beige,winter,casual,inc"
"562","Guerrilla Men's Judgement Day Grey T-shirt","guerrilla-men-s-judgement-day-grey-t-shirt-3268","Guerrilla Men's Judgement Day Grey T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","199000.00","","79","3.90","51","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Grey; Season: Summer; Usage: Casual; Source ID: 3268","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","54","25","Guerrilla Men's Judgement Day Grey T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","199000.00","51","320","6400","active","False","men,apparel,topwear,tshirts,grey,summer,casual,guerrilla"
"563","Portia Women Black Sandals","portia-women-black-sandals-56680","Portia Women Black Sandals thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","599000.00","","87","4.00","14","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Heels; Color: Black; Season: Winter; Usage: Casual; Source ID: 56680","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","92","14","Portia Women Black Sandals thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Black, mùa Winter, phong cách Casual.","599000.00","14","642","11556","active","False","women,footwear,shoes,heels,black,winter,casual,portia"
"564","Nike Men Who Else Black T-shirt","nike-men-who-else-black-t-shirt-28566","Nike Men Who Else Black T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Summer, phong cách Casual.","199000.00","","77","4.80","246","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Black; Season: Summer; Usage: Casual; Source ID: 28566","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","25","Nike Men Who Else Black T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Summer, phong cách Casual.","199000.00","246","840","15120","active","True","men,apparel,topwear,tshirts,black,summer,casual,nike"
"565","John Players Men Stripes Grey Shirt","john-players-men-stripes-grey-shirt-37743","John Players Men Stripes Grey Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","249000.00","","49","4.40","150","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Grey; Season: Summer; Usage: Casual; Source ID: 37743","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","65","18","John Players Men Stripes Grey Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","249000.00","150","724","7964","active","False","men,apparel,topwear,shirts,grey,summer,casual,john-players"
"566","Lotto Men Navy Blue Shoes","lotto-men-navy-blue-shoes-44781","Lotto Men Navy Blue Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Navy Blue, mùa Summer, phong cách Casual.","699000.00","","50","4.20","103","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Navy Blue; Season: Summer; Usage: Casual; Source ID: 44781","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","74","9","Lotto Men Navy Blue Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu Navy Blue, mùa Summer, phong cách Casual.","699000.00","103","438","6132","active","False","men,footwear,shoes,casual-shoes,navy-blue,summer,casual,lotto"
"567","Asics Women Gel Strike 2 Running Pink White Shoe","asics-women-gel-strike-2-running-pink-white-shoe-3367","Asics Women Gel Strike 2 Running Pink White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu White, mùa Spring, phong cách Sports.","899000.00","","28","4.10","112","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Spring; Usage: Sports; Source ID: 3367","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","8","20","Asics Women Gel Strike 2 Running Pink White Shoe thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu White, mùa Spring, phong cách Sports.","899000.00","112","183","3294","active","False","women,footwear,shoes,sports-shoes,white,spring,sports,asics"
"568","Myntra Men's Hard Work Never Killed Anyone Black T-shirt","myntra-men-s-hard-work-never-killed-anyone-black-t-shirt-4054","Myntra Men's Hard Work Never Killed Anyone Black T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Summer, phong cách Casual.","199000.00","","73","3.80","1","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Black; Season: Summer; Usage: Casual; Source ID: 4054","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","81","25","Myntra Men's Hard Work Never Killed Anyone Black T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Summer, phong cách Casual.","199000.00","1","787","7083","active","False","men,apparel,topwear,tshirts,black,summer,casual,myntra"
"569","Nike Men Purple T-shirt","nike-men-purple-t-shirt-38598","Nike Men Purple T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Purple, mùa Summer, phong cách Casual.","199000.00","","75","4.70","111","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Purple; Season: Summer; Usage: Casual; Source ID: 38598","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","25","Nike Men Purple T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Purple, mùa Summer, phong cách Casual.","199000.00","111","771","13878","active","True","men,apparel,topwear,tshirts,purple,summer,casual,nike"
"570","Puma Men Green T-shirt","puma-men-green-t-shirt-53801","Puma Men Green T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Summer, phong cách Casual.","199000.00","","16","4.10","194","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Green; Season: Summer; Usage: Casual; Source ID: 53801","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","25","Puma Men Green T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Summer, phong cách Casual.","199000.00","194","26","234","active","False","men,apparel,topwear,tshirts,green,summer,casual,puma"
"571","United Colors of Benetton Women Black Ballerinas","united-colors-of-benetton-women-black-ballerinas-25017","United Colors of Benetton Women Black Ballerinas thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Black, mùa Fall, phong cách Formal.","599000.00","","95","4.60","109","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Heels; Color: Black; Season: Fall; Usage: Formal; Source ID: 25017","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","124","14","United Colors of Benetton Women Black Ballerinas thuộc nhóm Footwear > Shoes > Heels, dành cho nữ, màu Black, mùa Fall, phong cách Formal.","599000.00","109","723","14460","active","True","women,footwear,shoes,heels,black,fall,formal,united-colors-of-benetton"
"572","Nike Men Football Soccer Black Tshirts","nike-men-football-soccer-black-tshirts-15614","Nike Men Football Soccer Black Tshirts thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Sports.","199000.00","","89","4.50","183","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Black; Season: Fall; Usage: Sports; Source ID: 15614","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","25","Nike Men Football Soccer Black Tshirts thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Sports.","199000.00","183","995","18905","active","True","men,apparel,topwear,tshirts,black,fall,sports,nike"
"573","Pink Floyd Men Pink Floyd Grey Sweatshirts","pink-floyd-men-pink-floyd-grey-sweatshirts-16278","Pink Floyd Men Pink Floyd Grey Sweatshirts thuộc nhóm Apparel > Topwear > Sweatshirts, dành cho nam, màu Grey, mùa Fall, phong cách Casual.","399000.00","","61","4.30","79","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Sweatshirts; Color: Grey; Season: Fall; Usage: Casual; Source ID: 16278","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","90","22","Pink Floyd Men Pink Floyd Grey Sweatshirts thuộc nhóm Apparel > Topwear > Sweatshirts, dành cho nam, màu Grey, mùa Fall, phong cách Casual.","399000.00","79","96","960","active","False","men,apparel,topwear,sweatshirts,grey,fall,casual,pink"
"574","Gini and Jony Men Solid White Shorts","gini-and-jony-men-solid-white-shorts-13299","Gini and Jony Men Solid White Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu White, mùa Fall, phong cách Casual.","199000.00","","20","4.30","19","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: White; Season: Fall; Usage: Casual; Source ID: 13299","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","50","19","Gini and Jony Men Solid White Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nam, màu White, mùa Fall, phong cách Casual.","199000.00","19","989","10879","active","True","men,apparel,bottomwear,shorts,white,fall,casual,gini"
"575","Puma Unisex 917 Lo Navy Blue Casual Shoes","puma-unisex-917-lo-navy-blue-casual-shoes-12814","Puma Unisex 917 Lo Navy Blue Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho unisex, màu Navy Blue, mùa Fall, phong cách Casual.","699000.00","","29","4.40","34","Gender: unisex; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: Navy Blue; Season: Fall; Usage: Casual; Source ID: 12814","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","9","Puma Unisex 917 Lo Navy Blue Casual Shoes thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho unisex, màu Navy Blue, mùa Fall, phong cách Casual.","699000.00","34","616","9240","active","False","unisex,footwear,shoes,casual-shoes,navy-blue,fall,casual,puma"
"576","Probase Men's Spirit Green T-shirt","probase-men-s-spirit-green-t-shirt-3098","Probase Men's Spirit Green T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Summer, phong cách Casual.","199000.00","","76","4.50","269","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Green; Season: Summer; Usage: Casual; Source ID: 3098","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","93","25","Probase Men's Spirit Green T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Green, mùa Summer, phong cách Casual.","199000.00","269","394","3152","active","False","men,apparel,topwear,tshirts,green,summer,casual,probase"
"577","Puma Men Calibre Tricks Convert Spike White Shoes","puma-men-calibre-tricks-convert-spike-white-shoes-9210","Puma Men Calibre Tricks Convert Spike White Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","","18","4.60","266","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: White; Season: Fall; Usage: Sports; Source ID: 9210","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","20","Puma Men Calibre Tricks Convert Spike White Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu White, mùa Fall, phong cách Sports.","899000.00","266","106","848","active","False","men,footwear,shoes,sports-shoes,white,fall,sports,puma"
"578","Scullers Men Maroon & Navy Blue Shirt","scullers-men-maroon-navy-blue-shirt-40255","Scullers Men Maroon & Navy Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Maroon, mùa Summer, phong cách Casual.","249000.00","","67","4.00","175","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Maroon; Season: Summer; Usage: Casual; Source ID: 40255","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","106","18","Scullers Men Maroon & Navy Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Maroon, mùa Summer, phong cách Casual.","249000.00","175","725","4350","active","False","men,apparel,topwear,shirts,maroon,summer,casual,scullers"
"579","ONLY Women Brown Shorts","only-women-brown-shorts-32590","ONLY Women Brown Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nữ, màu Brown, mùa Summer, phong cách Casual.","199000.00","","77","4.90","280","Gender: women; Master: Apparel; SubCategory: Bottomwear; Type: Shorts; Color: Brown; Season: Summer; Usage: Casual; Source ID: 32590","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","86","19","ONLY Women Brown Shorts thuộc nhóm Apparel > Bottomwear > Shorts, dành cho nữ, màu Brown, mùa Summer, phong cách Casual.","199000.00","280","613","4904","active","True","women,apparel,bottomwear,shorts,brown,summer,casual,only"
"580","Puma Men Sienna Xc Nm Black Sports Shoes","puma-men-sienna-xc-nm-black-sports-shoes-8908","Puma Men Sienna Xc Nm Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Fall, phong cách Sports.","899000.00","","26","4.00","225","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Fall; Usage: Sports; Source ID: 8908","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","96","20","Puma Men Sienna Xc Nm Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Fall, phong cách Sports.","899000.00","225","329","3948","active","False","men,footwear,shoes,sports-shoes,black,fall,sports,puma"
"581","Deni Yo Men Slim Fit Washed Blue Jeans","deni-yo-men-slim-fit-washed-blue-jeans-30412","Deni Yo Men Slim Fit Washed Blue Jeans thuộc nhóm Apparel > Bottomwear > Jeans, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","399000.00","","69","4.80","95","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Jeans; Color: Blue; Season: Summer; Usage: Casual; Source ID: 30412","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","30","16","Deni Yo Men Slim Fit Washed Blue Jeans thuộc nhóm Apparel > Bottomwear > Jeans, dành cho nam, màu Blue, mùa Summer, phong cách Casual.","399000.00","95","649","8437","active","True","men,apparel,bottomwear,jeans,blue,summer,casual,deni"
"582","Tokyo Talkies Women Blue Printed T-shirt","tokyo-talkies-women-blue-printed-t-shirt-40389","Tokyo Talkies Women Blue Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Blue, mùa Summer, phong cách Casual.","199000.00","","81","4.80","73","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Blue; Season: Summer; Usage: Casual; Source ID: 40389","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","118","25","Tokyo Talkies Women Blue Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Blue, mùa Summer, phong cách Casual.","199000.00","73","972","8748","active","True","women,apparel,topwear,tshirts,blue,summer,casual,tokyo"
"583","U.S. Polo Assn. Men Stripes White  Polo Tshirt","u-s-polo-assn-men-stripes-white-polo-tshirt-17244","U.S. Polo Assn. Men Stripes White  Polo Tshirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","199000.00","","43","4.20","69","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: White; Season: Fall; Usage: Casual; Source ID: 17244","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","121","25","U.S. Polo Assn. Men Stripes White  Polo Tshirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu White, mùa Fall, phong cách Casual.","199000.00","69","735","8820","active","False","men,apparel,topwear,tshirts,white,fall,casual,u-s-polo-assn"
"584","Lee Men Black Jet Jeans","lee-men-black-jet-jeans-44580","Lee Men Black Jet Jeans thuộc nhóm Apparel > Bottomwear > Jeans, dành cho nam, màu Black, mùa Summer, phong cách Casual.","399000.00","","56","4.10","260","Gender: men; Master: Apparel; SubCategory: Bottomwear; Type: Jeans; Color: Black; Season: Summer; Usage: Casual; Source ID: 44580","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","70","16","Lee Men Black Jet Jeans thuộc nhóm Apparel > Bottomwear > Jeans, dành cho nam, màu Black, mùa Summer, phong cách Casual.","399000.00","260","469","2814","active","False","men,apparel,bottomwear,jeans,black,summer,casual,lee"
"585","Nike Men Transform III Black Sports Shoes","nike-men-transform-iii-black-sports-shoes-24213","Nike Men Transform III Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Summer, phong cách Sports.","899000.00","","88","4.30","239","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Black; Season: Summer; Usage: Sports; Source ID: 24213","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","84","20","Nike Men Transform III Black Sports Shoes thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nam, màu Black, mùa Summer, phong cách Sports.","899000.00","239","236","3776","active","False","men,footwear,shoes,sports-shoes,black,summer,sports,nike"
"586","Mr.Men Men's Charcoal Polo T-shirt","mr-men-men-s-charcoal-polo-t-shirt-5494","Mr.Men Men's Charcoal Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","199000.00","","43","4.80","34","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Grey; Season: Summer; Usage: Casual; Source ID: 5494","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","79","25","Mr.Men Men's Charcoal Polo T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Grey, mùa Summer, phong cách Casual.","199000.00","34","12","180","active","False","men,apparel,topwear,tshirts,grey,summer,casual,mr-men"
"587","Tantra Men Black Printed T-shirt","tantra-men-black-printed-t-shirt-12567","Tantra Men Black Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Casual.","199000.00","","31","4.00","144","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Black; Season: Fall; Usage: Casual; Source ID: 12567","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","115","25","Tantra Men Black Printed T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Black, mùa Fall, phong cách Casual.","199000.00","144","761","13698","active","False","men,apparel,topwear,tshirts,black,fall,casual,tantra"
"588","Superman Men's Action Navy T-shirt","superman-men-s-action-navy-t-shirt-5193","Superman Men's Action Navy T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Navy Blue, mùa Summer, phong cách Casual.","199000.00","","84","4.50","141","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Navy Blue; Season: Summer; Usage: Casual; Source ID: 5193","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","114","25","Superman Men's Action Navy T-shirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nam, màu Navy Blue, mùa Summer, phong cách Casual.","199000.00","141","204","1224","active","False","men,apparel,topwear,tshirts,navy-blue,summer,casual,superman"
"589","Little Miss Women Printed Pink Tshirt","little-miss-women-printed-pink-tshirt-16832","Little Miss Women Printed Pink Tshirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Pink, mùa Fall, phong cách Casual.","199000.00","","88","4.00","269","Gender: women; Master: Apparel; SubCategory: Topwear; Type: Tshirts; Color: Pink; Season: Fall; Usage: Casual; Source ID: 16832","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","72","25","Little Miss Women Printed Pink Tshirt thuộc nhóm Apparel > Topwear > Tshirts, dành cho nữ, màu Pink, mùa Fall, phong cách Casual.","199000.00","269","12","216","active","False","women,apparel,topwear,tshirts,pink,fall,casual,little"
"590","U.S. Polo Assn. Men Check Navy Blue Shirt","u-s-polo-assn-men-check-navy-blue-shirt-19830","U.S. Polo Assn. Men Check Navy Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","249000.00","","58","4.00","125","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Shirts; Color: Navy Blue; Season: Fall; Usage: Casual; Source ID: 19830","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","121","18","U.S. Polo Assn. Men Check Navy Blue Shirt thuộc nhóm Apparel > Topwear > Shirts, dành cho nam, màu Navy Blue, mùa Fall, phong cách Casual.","249000.00","125","478","2868","active","False","men,apparel,topwear,shirts,navy-blue,fall,casual,u-s-polo-assn"
"591","Quechua Arpenaz 200 L","quechua-arpenaz-200-l-5381","Quechua Arpenaz 200 L thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Purple, mùa Fall, phong cách Sports.","899000.00","","72","4.70","233","Gender: women; Master: Footwear; SubCategory: Shoes; Type: Sports Shoes; Color: Purple; Season: Fall; Usage: Sports; Source ID: 5381","1","True","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","97","20","Quechua Arpenaz 200 L thuộc nhóm Footwear > Shoes > Sports Shoes, dành cho nữ, màu Purple, mùa Fall, phong cách Sports.","899000.00","233","573","11460","active","True","women,footwear,shoes,sports-shoes,purple,fall,sports,quechua"
"592","United Colors of Benetton Men Blue Printed Sweatshirt","united-colors-of-benetton-men-blue-printed-sweatshirt-19668","United Colors of Benetton Men Blue Printed Sweatshirt thuộc nhóm Apparel > Topwear > Sweatshirts, dành cho nam, màu Blue, mùa Fall, phong cách Casual.","399000.00","","11","4.70","17","Gender: men; Master: Apparel; SubCategory: Topwear; Type: Sweatshirts; Color: Blue; Season: Fall; Usage: Casual; Source ID: 19668","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","124","22","United Colors of Benetton Men Blue Printed Sweatshirt thuộc nhóm Apparel > Topwear > Sweatshirts, dành cho nam, màu Blue, mùa Fall, phong cách Casual.","399000.00","17","476","7616","active","False","men,apparel,topwear,sweatshirts,blue,fall,casual,united-colors-of-benetton"
"593","Fila Men's Chaser HI White Shoe","fila-men-s-chaser-hi-white-shoe-3675","Fila Men's Chaser HI White Shoe thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","","62","4.20","123","Gender: men; Master: Footwear; SubCategory: Shoes; Type: Casual Shoes; Color: White; Season: Summer; Usage: Casual; Source ID: 3675","1","False","6/17/2026 10:38:13 AM","6/17/2026 10:38:13 AM","40","9","Fila Men's Chaser HI White Shoe thuộc nhóm Footwear > Shoes > Casual Shoes, dành cho nam, màu White, mùa Summer, phong cách Casual.","699000.00","123","29","406","active","False","men,footwear,shoes,casual-shoes,white,summer,casual,fila"
